Brand,DAY_DATE,TOTAL_RX_COUNT
MAVYRET,7/17/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/4/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/7/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/7/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/3/2018,1
MAVYRET,7/16/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/15/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/29/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/9/2018,1
MAVYRET,7/24/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/6/2018,1
MAVYRET,7/19/2018,0
MAVYRET,7/11/2018,1
MAVYRET,7/17/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/16/2018,1
MAVYRET,7/25/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/13/2018,2
MAVYRET,7/24/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/18/2018,1
MAVYRET,7/10/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/14/2018,0
MAVYRET,7/16/2018,1
MAVYRET,7/13/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/9/2018,1
MAVYRET,7/20/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/9/2018,1
MAVYRET,7/9/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/11/2018,1
MAVYRET,7/12/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/7/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/9/2018,1
MAVYRET,7/2/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/5/2018,1
MAVYRET,7/2/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/2/2018,2
MAVYRET,7/17/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/12/2018,1
MAVYRET,7/3/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/11/2018,1
MAVYRET,7/3/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/6/2018,1
MAVYRET,7/11/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/9/2018,2
MAVYRET,7/24/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/7/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/9/2018,1
MAVYRET,7/10/2018,0
MAVYRET,7/1/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/3/2018,1
MAVYRET,7/9/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/15/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/2/2018,1
MAVYRET,7/9/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/1/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/30/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/10/2018,1
MAVYRET,7/9/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/2/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/2/2018,1
MAVYRET,7/5/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/17/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/27/2018,0
MAVYRET,7/13/2018,1
MAVYRET,7/18/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/1/2018,0
MAVYRET,7/6/2018,0
MAVYRET,7/5/2018,0
MAVYRET,7/20/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/26/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/9/2018,0
MAVYRET,7/19/2018,0
MAVYRET,7/18/2018,0
MAVYRET,7/23/2018,0
MAVYRET,7/3/2018,0
MAVYRET,7/25/2018,0
MAVYRET,7/12/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/11/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/13/2018,0
MAVYRET,7/16/2018,0
MAVYRET,7/24/2018,0
MAVYRET,7/31/2018,0
MAVYRET,7/10/2018,0
MAVYRET,7/3/2018,0
